id,Course,Year,NumClasses,FirstTimePref,SecondTimePref,ThirdTimePref
2553,CMSC 99999,2,8,Afternoon,Morning,Evening
2554,CMSC 99999,2,1,Evening,Afternoon,Morning
2555,CMSC 99999,1,3,Morning,Evening,Afternoon
2556,CMSC 99999,4,1,Evening,Afternoon,Morning
2557,CMSC 99999,1,2,Morning,Evening,Afternoon
2558,CMSC 99999,1,4,Evening,Afternoon,Morning
2559,CMSC 99999,1,2,Morning,Evening,Afternoon
2560,CMSC 99999,4,5,Afternoon,Evening,Morning
2561,CMSC 99999,4,2,Morning,Evening,Afternoon
2562,CMSC 99999,1,3,Morning,Afternoon,Evening
2563,CMSC 99999,3,10,Afternoon,Evening,Morning
2564,CMSC 99999,1,2,Morning,Afternoon,Evening
2565,CMSC 99999,2,7,Morning,Afternoon,Evening
2566,CMSC 99999,2,5,Morning,Evening,Afternoon
2567,CMSC 99999,3,10,Evening,Morning,Afternoon
2568,CMSC 99999,2,8,Evening,Afternoon,Morning
2569,CMSC 99999,4,14,Afternoon,Evening,Morning
2570,CMSC 99999,3,4,Afternoon,Morning,Evening
2571,CMSC 99999,3,7,Afternoon,Evening,Morning
2572,CMSC 99999,1,2,Afternoon,Morning,Evening
2573,CMSC 99999,4,3,Morning,Afternoon,Evening
2574,CMSC 99999,4,3,Afternoon,Morning,Evening
2575,CMSC 99999,1,3,Morning,Afternoon,Evening
2576,CMSC 99999,3,3,Evening,Morning,Afternoon
2577,CMSC 99999,3,2,Afternoon,Evening,Morning
2578,CMSC 99999,3,4,Evening,Afternoon,Morning
2579,CMSC 99999,1,1,Morning,Evening,Afternoon
2580,CMSC 99999,3,12,Evening,Afternoon,Morning
2581,CMSC 99999,2,8,Afternoon,Morning,Evening
2582,CMSC 99999,1,3,Afternoon,Morning,Evening
2583,CMSC 99999,2,5,Evening,Morning,Afternoon
2584,CMSC 99999,2,10,Afternoon,Morning,Evening
2585,CMSC 99999,4,5,Morning,Evening,Afternoon
2586,CMSC 99999,3,7,Evening,Afternoon,Morning
2587,CMSC 99999,1,3,Afternoon,Morning,Evening
2588,CMSC 99999,2,9,Evening,Morning,Afternoon
2589,CMSC 99999,4,7,Afternoon,Evening,Morning
2590,CMSC 99999,2,10,Morning,Evening,Afternoon
2591,CMSC 99999,3,8,Evening,Morning,Afternoon
2592,CMSC 99999,3,8,Morning,Evening,Afternoon
2593,CMSC 99999,4,5,Morning,Afternoon,Evening
2594,CMSC 99999,1,1,Afternoon,Evening,Morning
2595,CMSC 99999,1,4,Morning,Evening,Afternoon
2596,CMSC 99999,2,8,Evening,Afternoon,Morning
2597,CMSC 99999,4,6,Evening,Afternoon,Morning
2598,CMSC 99999,2,4,Afternoon,Morning,Evening
2599,CMSC 99999,1,3,Afternoon,Morning,Evening
2600,CMSC 99999,4,3,Afternoon,Morning,Evening
2601,CMSC 99999,3,12,Afternoon,Morning,Evening
2602,CMSC 99999,3,1,Evening,Afternoon,Morning
2603,CMSC 99999,2,2,Afternoon,Morning,Evening
2604,CMSC 99999,2,8,Afternoon,Morning,Evening
2605,CMSC 99999,1,4,Evening,Afternoon,Morning
2606,CMSC 99999,4,12,Evening,Morning,Afternoon
2607,CMSC 99999,1,4,Afternoon,Morning,Evening
2608,CMSC 99999,3,7,Morning,Evening,Afternoon
2609,CMSC 99999,4,3,Morning,Afternoon,Evening
2610,CMSC 99999,1,4,Evening,Morning,Afternoon
2611,CMSC 99999,1,4,Morning,Afternoon,Evening
2612,CMSC 99999,3,3,Morning,Afternoon,Evening
2613,CMSC 99999,3,2,Evening,Morning,Afternoon
2614,CMSC 99999,1,4,Morning,Afternoon,Evening
2615,CMSC 99999,2,5,Morning,Evening,Afternoon
2616,CMSC 99999,3,4,Afternoon,Morning,Evening
2617,CMSC 99999,4,6,Afternoon,Morning,Evening
2618,CMSC 99999,4,8,Morning,Afternoon,Evening
2619,CMSC 99999,4,11,Morning,Evening,Afternoon
2620,CMSC 99999,3,9,Morning,Evening,Afternoon
2621,CMSC 99999,1,2,Evening,Afternoon,Morning
2622,CMSC 99999,4,6,Morning,Evening,Afternoon
2623,CMSC 99999,3,11,Morning,Evening,Afternoon
2624,CMSC 99999,2,2,Morning,Evening,Afternoon
2625,CMSC 99999,1,3,Morning,Evening,Afternoon
2626,CMSC 99999,3,6,Morning,Evening,Afternoon
2627,CMSC 99999,3,6,Evening,Afternoon,Morning
2628,CMSC 99999,2,10,Afternoon,Evening,Morning
2629,CMSC 99999,3,6,Afternoon,Morning,Evening
2630,CMSC 99999,1,4,Morning,Afternoon,Evening
2631,CMSC 99999,1,2,Evening,Morning,Afternoon
2632,CMSC 99999,1,4,Evening,Morning,Afternoon
2633,CMSC 99999,1,4,Morning,Evening,Afternoon
2634,CMSC 99999,4,8,Evening,Afternoon,Morning
2635,CMSC 99999,3,5,Afternoon,Morning,Evening
2636,CMSC 99999,3,5,Morning,Afternoon,Evening
2637,CMSC 99999,4,5,Evening,Morning,Afternoon
2638,CMSC 99999,2,9,Morning,Afternoon,Evening
2639,CMSC 99999,3,11,Evening,Morning,Afternoon
2640,CMSC 99999,1,3,Afternoon,Morning,Evening
2641,CMSC 99999,4,11,Afternoon,Morning,Evening
2642,CMSC 99999,4,12,Afternoon,Evening,Morning
2643,CMSC 99999,2,5,Morning,Afternoon,Evening
2644,CMSC 99999,1,2,Evening,Afternoon,Morning
2645,CMSC 99999,1,1,Morning,Afternoon,Evening
2646,CMSC 99999,1,1,Morning,Afternoon,Evening
2647,CMSC 99999,2,3,Morning,Afternoon,Evening
2648,CMSC 99999,4,9,Afternoon,Evening,Morning
2649,CMSC 99999,1,2,Morning,Afternoon,Evening
2650,CMSC 99999,4,2,Morning,Evening,Afternoon
2651,CMSC 99999,4,4,Morning,Evening,Afternoon
2652,CMSC 99999,1,4,Afternoon,Morning,Evening
2653,CMSC 99999,2,7,Morning,Evening,Afternoon
2654,CMSC 99999,1,3,Evening,Afternoon,Morning
2655,CMSC 99999,1,4,Afternoon,Morning,Evening
2656,CMSC 99999,1,2,Evening,Morning,Afternoon
2657,CMSC 99999,2,7,Evening,Morning,Afternoon
2658,CMSC 99999,3,12,Evening,Morning,Afternoon
2659,CMSC 99999,4,7,Afternoon,Evening,Morning
2660,CMSC 99999,1,4,Evening,Afternoon,Morning
2661,CMSC 99999,2,1,Morning,Evening,Afternoon
2662,CMSC 99999,3,4,Afternoon,Morning,Evening
2663,CMSC 99999,3,1,Morning,Afternoon,Evening
2664,CMSC 99999,3,6,Afternoon,Morning,Evening
2665,CMSC 99999,4,6,Morning,Afternoon,Evening
2666,CMSC 99999,4,8,Afternoon,Morning,Evening
2667,CMSC 99999,1,3,Afternoon,Evening,Morning
2668,CMSC 99999,4,2,Evening,Afternoon,Morning
2669,CMSC 99999,2,1,Afternoon,Evening,Morning
2670,CMSC 99999,2,1,Morning,Evening,Afternoon
2671,CMSC 99999,4,14,Afternoon,Evening,Morning
2672,CMSC 99999,4,5,Morning,Evening,Afternoon
2673,CMSC 99999,1,1,Afternoon,Evening,Morning
2674,CMSC 99999,2,7,Evening,Afternoon,Morning
2675,CMSC 99999,2,5,Evening,Morning,Afternoon
2676,CMSC 99999,4,9,Morning,Evening,Afternoon
2677,CMSC 99999,1,3,Morning,Afternoon,Evening
2678,CMSC 99999,4,3,Evening,Afternoon,Morning
2679,CMSC 99999,2,1,Morning,Afternoon,Evening
2680,CMSC 99999,1,1,Morning,Evening,Afternoon
2681,CMSC 99999,1,2,Evening,Morning,Afternoon
2682,CMSC 99999,2,7,Evening,Morning,Afternoon
2683,CMSC 99999,1,3,Evening,Morning,Afternoon
2684,CMSC 99999,3,5,Evening,Morning,Afternoon
2685,CMSC 99999,1,1,Evening,Morning,Afternoon
2686,CMSC 99999,1,3,Morning,Evening,Afternoon
2687,CMSC 99999,4,13,Evening,Afternoon,Morning
2688,CMSC 99999,2,7,Afternoon,Morning,Evening
2689,CMSC 99999,4,2,Afternoon,Morning,Evening
2690,CMSC 99999,1,1,Evening,Afternoon,Morning
2691,CMSC 99999,3,5,Morning,Evening,Afternoon
2692,CMSC 99999,3,10,Afternoon,Morning,Evening
2693,CMSC 99999,1,3,Morning,Evening,Afternoon
2694,CMSC 99999,1,1,Evening,Afternoon,Morning
2695,CMSC 99999,3,3,Morning,Afternoon,Evening
2696,CMSC 99999,4,13,Morning,Evening,Afternoon
2697,CMSC 99999,1,4,Evening,Morning,Afternoon
2698,CMSC 99999,2,7,Evening,Afternoon,Morning
2699,CMSC 99999,4,13,Morning,Afternoon,Evening
2700,CMSC 99999,4,1,Morning,Afternoon,Evening
2701,CMSC 99999,4,2,Evening,Morning,Afternoon
2702,CMSC 99999,3,1,Morning,Afternoon,Evening
2703,CMSC 99999,1,1,Afternoon,Evening,Morning
2704,CMSC 99999,4,3,Afternoon,Morning,Evening
2705,CMSC 99999,3,1,Afternoon,Morning,Evening
2706,CMSC 99999,4,9,Morning,Evening,Afternoon
2707,CMSC 99999,4,14,Morning,Afternoon,Evening
2708,CMSC 99999,3,6,Afternoon,Morning,Evening
2709,CMSC 99999,2,7,Evening,Afternoon,Morning
2710,CMSC 99999,4,3,Morning,Afternoon,Evening
2711,CMSC 99999,2,8,Morning,Evening,Afternoon
2712,CMSC 99999,4,8,Evening,Morning,Afternoon
2713,CMSC 99999,2,8,Afternoon,Evening,Morning
2714,CMSC 99999,1,3,Afternoon,Morning,Evening
2715,CMSC 99999,1,2,Evening,Afternoon,Morning
2716,CMSC 99999,1,2,Morning,Afternoon,Evening
2717,CMSC 99999,1,3,Morning,Afternoon,Evening
2718,CMSC 99999,2,1,Morning,Afternoon,Evening
2719,CMSC 99999,2,10,Afternoon,Morning,Evening
2720,CMSC 99999,3,2,Evening,Morning,Afternoon
2721,CMSC 99999,2,9,Evening,Morning,Afternoon
2722,CMSC 99999,2,7,Morning,Afternoon,Evening
2723,CMSC 99999,3,10,Evening,Afternoon,Morning
2724,CMSC 99999,2,3,Evening,Morning,Afternoon
2725,CMSC 99999,2,5,Afternoon,Morning,Evening
2726,CMSC 99999,3,2,Morning,Evening,Afternoon
2727,CMSC 99999,4,3,Evening,Afternoon,Morning
2728,CMSC 99999,4,12,Morning,Afternoon,Evening
2729,CMSC 99999,3,1,Evening,Morning,Afternoon
2730,CMSC 99999,1,1,Afternoon,Morning,Evening
2731,CMSC 99999,1,4,Evening,Afternoon,Morning
2732,CMSC 99999,3,1,Morning,Evening,Afternoon
2733,CMSC 99999,3,5,Morning,Evening,Afternoon
2734,CMSC 99999,1,3,Morning,Afternoon,Evening
2735,CMSC 99999,1,1,Evening,Afternoon,Morning
2736,CMSC 99999,1,4,Afternoon,Evening,Morning
2737,CMSC 99999,1,1,Morning,Afternoon,Evening
2738,CMSC 99999,4,5,Evening,Morning,Afternoon
2739,CMSC 99999,1,1,Evening,Afternoon,Morning
2740,CMSC 99999,4,3,Evening,Morning,Afternoon
2741,CMSC 99999,3,1,Evening,Morning,Afternoon
2742,CMSC 99999,1,4,Afternoon,Evening,Morning
2743,CMSC 99999,2,8,Morning,Evening,Afternoon
2744,CMSC 99999,4,14,Evening,Morning,Afternoon
2745,CMSC 99999,4,1,Evening,Afternoon,Morning
2746,CMSC 99999,3,7,Evening,Afternoon,Morning
2747,CMSC 99999,3,9,Afternoon,Morning,Evening
2748,CMSC 99999,4,13,Morning,Afternoon,Evening
2749,CMSC 99999,4,12,Afternoon,Evening,Morning
2750,CMSC 99999,2,10,Afternoon,Morning,Evening
2751,CMSC 99999,4,5,Morning,Afternoon,Evening
2752,CMSC 99999,4,8,Afternoon,Morning,Evening
2753,CMSC 99999,3,5,Morning,Afternoon,Evening
2754,CMSC 99999,4,2,Afternoon,Morning,Evening
2755,CMSC 99999,2,6,Evening,Afternoon,Morning
2756,CMSC 99999,4,11,Evening,Afternoon,Morning
2757,CMSC 99999,2,2,Afternoon,Evening,Morning
2758,CMSC 99999,4,7,Afternoon,Morning,Evening
2759,CMSC 99999,1,3,Afternoon,Morning,Evening
2760,CMSC 99999,2,3,Morning,Afternoon,Evening
2761,CMSC 99999,1,1,Evening,Morning,Afternoon
2762,CMSC 99999,1,3,Afternoon,Evening,Morning
2763,CMSC 99999,2,1,Evening,Morning,Afternoon
2764,CMSC 99999,3,9,Morning,Afternoon,Evening
2765,CMSC 99999,3,9,Morning,Evening,Afternoon
2766,CMSC 99999,3,4,Morning,Afternoon,Evening
2767,CMSC 99999,4,1,Morning,Afternoon,Evening
2768,CMSC 99999,2,2,Evening,Afternoon,Morning
2769,CMSC 99999,2,5,Morning,Evening,Afternoon
2770,CMSC 99999,1,4,Afternoon,Evening,Morning
2771,CMSC 99999,3,7,Morning,Afternoon,Evening
2772,CMSC 99999,4,4,Evening,Morning,Afternoon
2773,CMSC 99999,1,1,Evening,Afternoon,Morning
2774,CMSC 99999,3,11,Evening,Morning,Afternoon
2775,CMSC 99999,4,11,Evening,Afternoon,Morning
2776,CMSC 99999,3,1,Evening,Morning,Afternoon
2777,CMSC 99999,1,4,Afternoon,Evening,Morning
2778,CMSC 99999,4,4,Morning,Evening,Afternoon
2779,CMSC 99999,3,9,Morning,Evening,Afternoon
2780,CMSC 99999,1,3,Morning,Afternoon,Evening
2781,CMSC 99999,3,7,Afternoon,Evening,Morning
2782,CMSC 99999,2,7,Afternoon,Morning,Evening
2783,CMSC 99999,1,1,Morning,Afternoon,Evening
2784,CMSC 99999,3,12,Evening,Afternoon,Morning
2785,CMSC 99999,4,4,Morning,Afternoon,Evening
2786,CMSC 99999,3,8,Afternoon,Morning,Evening
2787,CMSC 99999,2,3,Morning,Evening,Afternoon
2788,CMSC 99999,4,10,Evening,Morning,Afternoon
2789,CMSC 99999,3,3,Morning,Evening,Afternoon
2790,CMSC 99999,3,10,Afternoon,Morning,Evening
2791,CMSC 99999,3,3,Morning,Evening,Afternoon
2792,CMSC 99999,4,6,Afternoon,Evening,Morning
2793,CMSC 99999,3,12,Evening,Morning,Afternoon
2794,CMSC 99999,1,1,Evening,Afternoon,Morning
2795,CMSC 99999,2,1,Afternoon,Evening,Morning
2796,CMSC 99999,2,1,Afternoon,Morning,Evening
2797,CMSC 99999,4,3,Evening,Morning,Afternoon
2798,CMSC 99999,2,10,Morning,Evening,Afternoon
2799,CMSC 99999,3,4,Afternoon,Morning,Evening
2800,CMSC 99999,4,5,Afternoon,Evening,Morning
2801,CMSC 99999,1,4,Evening,Morning,Afternoon
2802,CMSC 99999,4,7,Morning,Evening,Afternoon
2803,CMSC 99999,4,8,Evening,Morning,Afternoon
2804,CMSC 99999,2,4,Morning,Evening,Afternoon
2805,CMSC 99999,1,4,Morning,Evening,Afternoon
2806,CMSC 99999,3,7,Morning,Afternoon,Evening
2807,CMSC 99999,3,7,Afternoon,Morning,Evening
2808,CMSC 99999,2,1,Afternoon,Morning,Evening
2809,CMSC 99999,3,12,Afternoon,Evening,Morning
2810,CMSC 99999,2,3,Evening,Afternoon,Morning
2811,CMSC 99999,1,3,Morning,Evening,Afternoon
2812,CMSC 99999,2,6,Evening,Morning,Afternoon
2813,CMSC 99999,2,5,Morning,Afternoon,Evening
2814,CMSC 99999,1,2,Morning,Evening,Afternoon
2815,CMSC 99999,3,4,Evening,Morning,Afternoon
2816,CMSC 99999,1,1,Morning,Evening,Afternoon
2817,CMSC 99999,1,2,Evening,Morning,Afternoon
2818,CMSC 99999,2,5,Afternoon,Evening,Morning
2819,CMSC 99999,4,4,Evening,Afternoon,Morning
2820,CMSC 99999,1,1,Morning,Evening,Afternoon
2821,CMSC 99999,1,4,Morning,Afternoon,Evening
2822,CMSC 99999,4,10,Afternoon,Evening,Morning
2823,CMSC 99999,1,1,Evening,Morning,Afternoon
2824,CMSC 99999,2,4,Evening,Afternoon,Morning
2825,CMSC 99999,2,2,Afternoon,Evening,Morning
2826,CMSC 99999,4,5,Afternoon,Evening,Morning
2827,CMSC 99999,2,6,Morning,Afternoon,Evening
2828,CMSC 99999,4,13,Morning,Evening,Afternoon
2829,CMSC 99999,2,3,Evening,Afternoon,Morning
2830,CMSC 99999,3,11,Afternoon,Morning,Evening
2831,CMSC 99999,1,1,Afternoon,Morning,Evening
2832,CMSC 99999,3,12,Morning,Afternoon,Evening
2833,CMSC 99999,2,3,Morning,Afternoon,Evening
2834,CMSC 99999,2,3,Afternoon,Morning,Evening
2835,CMSC 99999,1,3,Afternoon,Evening,Morning
2836,CMSC 99999,3,11,Evening,Afternoon,Morning
2837,CMSC 99999,4,14,Afternoon,Morning,Evening
2838,CMSC 99999,1,2,Afternoon,Morning,Evening
2839,CMSC 99999,3,3,Morning,Evening,Afternoon
2840,CMSC 99999,1,2,Evening,Morning,Afternoon
2841,CMSC 99999,2,3,Morning,Evening,Afternoon
2842,CMSC 99999,1,3,Afternoon,Evening,Morning
2843,CMSC 99999,4,5,Evening,Morning,Afternoon
2844,CMSC 99999,3,1,Evening,Afternoon,Morning
2845,CMSC 99999,3,9,Evening,Morning,Afternoon
2846,CMSC 99999,2,10,Afternoon,Evening,Morning
2847,CMSC 99999,3,5,Evening,Morning,Afternoon
2848,CMSC 99999,2,9,Evening,Afternoon,Morning
2849,CMSC 99999,1,2,Morning,Afternoon,Evening
2850,CMSC 99999,2,10,Afternoon,Morning,Evening
2851,CMSC 99999,3,3,Evening,Afternoon,Morning
2852,CMSC 99999,1,1,Afternoon,Evening,Morning
2853,CMSC 99999,1,4,Evening,Afternoon,Morning
2854,CMSC 99999,3,1,Evening,Afternoon,Morning
2855,CMSC 99999,1,1,Morning,Afternoon,Evening
2856,CMSC 99999,2,6,Afternoon,Evening,Morning
2857,CMSC 99999,3,11,Evening,Afternoon,Morning
2858,CMSC 99999,3,6,Afternoon,Morning,Evening
2859,CMSC 99999,1,3,Evening,Morning,Afternoon
2860,CMSC 99999,2,9,Morning,Evening,Afternoon
2861,CMSC 99999,3,11,Morning,Evening,Afternoon
2862,CMSC 99999,1,3,Afternoon,Morning,Evening
2863,CMSC 99999,3,6,Afternoon,Evening,Morning
2864,CMSC 99999,1,4,Afternoon,Morning,Evening
2865,CMSC 99999,2,8,Afternoon,Morning,Evening
2866,CMSC 99999,3,2,Morning,Afternoon,Evening
2867,CMSC 99999,2,6,Evening,Morning,Afternoon
2868,CMSC 99999,2,3,Morning,Afternoon,Evening
2869,CMSC 99999,3,4,Evening,Afternoon,Morning
2870,CMSC 99999,3,5,Evening,Afternoon,Morning
2871,CMSC 99999,2,4,Evening,Morning,Afternoon
2872,CMSC 99999,2,4,Evening,Morning,Afternoon
2873,CMSC 99999,3,2,Morning,Evening,Afternoon
2874,CMSC 99999,2,4,Afternoon,Evening,Morning
2875,CMSC 99999,3,12,Evening,Afternoon,Morning
2876,CMSC 99999,3,6,Evening,Afternoon,Morning
2877,CMSC 99999,2,2,Evening,Afternoon,Morning
2878,CMSC 99999,4,11,Evening,Morning,Afternoon
2879,CMSC 99999,2,6,Evening,Morning,Afternoon
2880,CMSC 99999,2,10,Evening,Morning,Afternoon
2881,CMSC 99999,1,1,Afternoon,Morning,Evening
2882,CMSC 99999,2,10,Afternoon,Morning,Evening
2883,CMSC 99999,1,4,Afternoon,Evening,Morning
2884,CMSC 99999,3,1,Evening,Morning,Afternoon
2885,CMSC 99999,1,2,Evening,Morning,Afternoon
2886,CMSC 99999,3,11,Morning,Afternoon,Evening
2887,CMSC 99999,4,9,Evening,Afternoon,Morning
2888,CMSC 99999,3,1,Morning,Evening,Afternoon
2889,CMSC 99999,2,4,Morning,Evening,Afternoon
2890,CMSC 99999,3,10,Evening,Afternoon,Morning
2891,CMSC 99999,2,1,Evening,Afternoon,Morning
2892,CMSC 99999,1,4,Evening,Afternoon,Morning
2893,CMSC 99999,2,10,Morning,Evening,Afternoon
2894,CMSC 99999,2,7,Evening,Afternoon,Morning
2895,CMSC 99999,1,3,Morning,Evening,Afternoon
2896,CMSC 99999,2,5,Afternoon,Morning,Evening
2897,CMSC 99999,1,3,Evening,Morning,Afternoon
2898,CMSC 99999,3,5,Morning,Evening,Afternoon
2899,CMSC 99999,1,3,Evening,Morning,Afternoon
2900,CMSC 99999,4,12,Afternoon,Evening,Morning
2901,CMSC 99999,4,6,Evening,Morning,Afternoon
2902,CMSC 99999,2,2,Evening,Morning,Afternoon
2903,CMSC 99999,2,2,Afternoon,Evening,Morning
2904,CMSC 99999,1,2,Evening,Morning,Afternoon
2905,CMSC 99999,3,7,Afternoon,Evening,Morning
2906,CMSC 99999,1,3,Evening,Afternoon,Morning
2907,CMSC 99999,1,4,Afternoon,Evening,Morning
2908,CMSC 99999,4,7,Afternoon,Morning,Evening
2909,CMSC 99999,1,2,Evening,Morning,Afternoon
2910,CMSC 99999,1,4,Evening,Afternoon,Morning
2911,CMSC 99999,2,9,Afternoon,Evening,Morning
2912,CMSC 99999,3,9,Morning,Afternoon,Evening
2913,CMSC 99999,3,7,Evening,Morning,Afternoon
2914,CMSC 99999,2,7,Morning,Evening,Afternoon
2915,CMSC 99999,1,1,Morning,Afternoon,Evening
2916,CMSC 99999,2,7,Afternoon,Morning,Evening
2917,CMSC 99999,4,12,Evening,Afternoon,Morning
2918,CMSC 99999,4,4,Evening,Morning,Afternoon
2919,CMSC 99999,2,2,Morning,Evening,Afternoon
2920,CMSC 99999,4,4,Afternoon,Evening,Morning
2921,CMSC 99999,4,2,Evening,Afternoon,Morning
2922,CMSC 99999,3,3,Afternoon,Morning,Evening
2923,CMSC 99999,3,3,Morning,Afternoon,Evening
2924,CMSC 99999,4,14,Afternoon,Morning,Evening
2925,CMSC 99999,2,10,Evening,Morning,Afternoon
2926,CMSC 99999,1,3,Morning,Evening,Afternoon
2927,CMSC 99999,3,12,Evening,Morning,Afternoon
2928,CMSC 99999,4,13,Afternoon,Morning,Evening
2929,CMSC 99999,3,12,Evening,Afternoon,Morning
2930,CMSC 99999,1,2,Morning,Evening,Afternoon
2931,CMSC 99999,3,7,Morning,Afternoon,Evening
2932,CMSC 99999,1,1,Afternoon,Morning,Evening
2933,CMSC 99999,4,13,Morning,Evening,Afternoon
2934,CMSC 99999,1,1,Evening,Afternoon,Morning
2935,CMSC 99999,3,4,Evening,Afternoon,Morning
2936,CMSC 99999,1,1,Evening,Morning,Afternoon
2937,CMSC 99999,1,4,Morning,Afternoon,Evening
2938,CMSC 99999,2,9,Afternoon,Morning,Evening
2939,CMSC 99999,1,1,Evening,Morning,Afternoon
2940,CMSC 99999,1,4,Afternoon,Morning,Evening
2941,CMSC 99999,3,11,Morning,Afternoon,Evening
2942,CMSC 99999,3,7,Morning,Afternoon,Evening
2943,CMSC 99999,2,6,Evening,Afternoon,Morning
2944,CMSC 99999,2,3,Afternoon,Evening,Morning
2945,CMSC 99999,1,3,Morning,Afternoon,Evening
2946,CMSC 99999,3,9,Afternoon,Evening,Morning
2947,CMSC 99999,3,12,Afternoon,Evening,Morning
2948,CMSC 99999,3,8,Morning,Afternoon,Evening
2949,CMSC 99999,4,9,Afternoon,Evening,Morning
2950,CMSC 99999,3,7,Evening,Morning,Afternoon
2951,CMSC 99999,4,14,Evening,Afternoon,Morning
2952,CMSC 99999,1,2,Morning,Afternoon,Evening
2953,CMSC 99999,1,4,Morning,Afternoon,Evening
2954,CMSC 99999,1,4,Afternoon,Morning,Evening
2955,CMSC 99999,3,3,Morning,Afternoon,Evening
2956,CMSC 99999,2,10,Morning,Evening,Afternoon
2957,CMSC 99999,4,8,Evening,Afternoon,Morning
2958,CMSC 99999,2,5,Afternoon,Morning,Evening
2959,CMSC 99999,3,1,Morning,Afternoon,Evening
2960,CMSC 99999,2,9,Afternoon,Morning,Evening
2961,CMSC 99999,1,2,Morning,Evening,Afternoon
2962,CMSC 99999,2,9,Afternoon,Evening,Morning
2963,CMSC 99999,4,10,Morning,Evening,Afternoon
2964,CMSC 99999,4,10,Afternoon,Morning,Evening
2965,CMSC 99999,1,1,Evening,Afternoon,Morning
2966,CMSC 99999,2,3,Evening,Morning,Afternoon
2967,CMSC 99999,1,3,Evening,Morning,Afternoon
2968,CMSC 99999,1,2,Morning,Afternoon,Evening
2969,CMSC 99999,1,2,Evening,Afternoon,Morning
2970,CMSC 99999,2,4,Morning,Afternoon,Evening
2971,CMSC 99999,1,2,Morning,Afternoon,Evening
2972,CMSC 99999,1,3,Morning,Evening,Afternoon
2973,CMSC 99999,2,6,Morning,Evening,Afternoon
2974,CMSC 99999,1,4,Afternoon,Morning,Evening
2975,CMSC 99999,1,1,Evening,Morning,Afternoon
2976,CMSC 99999,4,5,Evening,Afternoon,Morning
2977,CMSC 99999,1,4,Morning,Afternoon,Evening
2978,CMSC 99999,4,13,Morning,Afternoon,Evening
2979,CMSC 99999,1,1,Evening,Afternoon,Morning
2980,CMSC 99999,2,3,Evening,Afternoon,Morning
2981,CMSC 99999,2,1,Evening,Morning,Afternoon
2982,CMSC 99999,2,9,Afternoon,Morning,Evening
2983,CMSC 99999,1,3,Morning,Afternoon,Evening
2984,CMSC 99999,4,5,Morning,Evening,Afternoon
2985,CMSC 99999,4,4,Morning,Afternoon,Evening
2986,CMSC 99999,3,4,Afternoon,Morning,Evening
2987,CMSC 99999,3,5,Afternoon,Evening,Morning
2988,CMSC 99999,3,3,Afternoon,Morning,Evening
2989,CMSC 99999,4,12,Afternoon,Evening,Morning
2990,CMSC 99999,1,3,Afternoon,Evening,Morning
2991,CMSC 99999,3,1,Evening,Morning,Afternoon
2992,CMSC 99999,1,1,Afternoon,Evening,Morning
2993,CMSC 99999,4,6,Morning,Evening,Afternoon
2994,CMSC 99999,3,6,Morning,Evening,Afternoon
2995,CMSC 99999,4,8,Evening,Morning,Afternoon
2996,CMSC 99999,4,9,Evening,Afternoon,Morning
2997,CMSC 99999,3,3,Evening,Morning,Afternoon
2998,CMSC 99999,4,9,Morning,Evening,Afternoon
2999,CMSC 99999,4,1,Evening,Afternoon,Morning
3000,CMSC 99999,4,10,Evening,Morning,Afternoon
3001,CMSC 99999,1,4,Morning,Afternoon,Evening
3002,CMSC 99999,4,1,Afternoon,Evening,Morning
3003,CMSC 99999,4,10,Morning,Afternoon,Evening
3004,CMSC 99999,1,1,Evening,Morning,Afternoon
3005,CMSC 99999,1,4,Evening,Morning,Afternoon
3006,CMSC 99999,2,7,Afternoon,Evening,Morning
3007,CMSC 99999,3,4,Afternoon,Morning,Evening
3008,CMSC 99999,3,11,Morning,Afternoon,Evening
3009,CMSC 99999,3,1,Morning,Afternoon,Evening
3010,CMSC 99999,1,4,Morning,Evening,Afternoon
3011,CMSC 99999,3,7,Afternoon,Morning,Evening
3012,CMSC 99999,3,4,Afternoon,Morning,Evening
3013,CMSC 99999,3,3,Afternoon,Morning,Evening
3014,CMSC 99999,2,6,Evening,Afternoon,Morning
3015,CMSC 99999,2,1,Afternoon,Morning,Evening
3016,CMSC 99999,2,8,Morning,Evening,Afternoon
3017,CMSC 99999,2,9,Morning,Afternoon,Evening
3018,CMSC 99999,3,5,Morning,Afternoon,Evening
3019,CMSC 99999,2,7,Morning,Afternoon,Evening
3020,CMSC 99999,3,10,Evening,Afternoon,Morning
3021,CMSC 99999,4,14,Evening,Afternoon,Morning
3022,CMSC 99999,3,2,Evening,Afternoon,Morning
3023,CMSC 99999,4,14,Morning,Evening,Afternoon
3024,CMSC 99999,1,4,Morning,Evening,Afternoon
3025,CMSC 99999,4,14,Afternoon,Morning,Evening
